Frame,Frame Time,YMIN,YLOW,YAVG,YHIGH,YMAX,UMIN,ULOW,UAVG,UHIGH,UMAX,VMIN,VLOW,VAVG,VHIGH,VMAX,VDIF,UDIF,YDIF,SATMIN,SATLOW,SATAVG,SATHIGH,SATMAX,HUEMED,HUEAVG,TOUT,VREP,BRNG,VBITDEPTH,UBITDEPTH,YBITDEPTH,psnr mse v,psnr mse u,psnr mse y,psnr psnr v,psnr psnr u,psnr psnr y,psnr mse avg,psnr psnr avg
294,9.7764431,4,134,317.332,617,947,426,491,502.899,512,532,478,500,508.499,514,560,3.38084,5.36313,12.7064,0,2,10.938,23,92,75,87.8304,0.024348,0,0.015375,10,10,10,18.719902,52.815559,2956.393311,47.474476,42.969894,25.489891,1496.080444,28.447964
295,9.8098098,4,134,319.394,619,934,428,491,503.01,512,533,480,500,508.312,514,546,3.37265,5.37362,14.5267,0,2,10.9841,23,88,75,88.473,0.020108,0,0.015326,10,10,10,18.867981,54.320026,4177.632324,47.440258,42.847912,23.988211,2107.113281,26.960634
296,9.8431765,4,134,320.799,622,932,422,492,503.168,512,541,480,500,508.425,514,544,3.34933,5.29424,13.5436,0,2,10.8498,22,94,76,89.6221,0.022022,0,0.015369,10,10,10,19.16094,54.312881,3204.015381,47.373344,42.848484,25.140566,1620.376099,28.101355
297,9.8765432,4,135,320.884,622,934,422,492,503.551,512,533,478,500,508.426,514,544,3.41899,5.31543,10.6363,0,2,10.5456,22,95,75,89.9543,0.023305,0,0.015324,10,10,10,19.765993,52.552822,3208.479004,47.238327,42.99155,25.134521,1622.319214,28.096149
298,9.9099099,4,134,319.852,620,938,423,492,503.359,512,549,470,500,508.247,514,543,3.39255,5.17152,12.6581,0,2,10.6756,22,93,74,87.1943,0.024088,0,0.015295,10,10,10,19.833927,50.278717,3041.870361,47.223427,43.18367,25.366106,1538.463379,28.326641
299,9.9432766,4,135,318.499,615,948,422,492,503.401,512,558,480,500,508.273,514,541,3.39451,5.23094,17.1566,0,2,10.6525,22,93,75,88.2688,0.02368,0,0.015324,10,10,10,19.498011,53.007545,3190.653809,47.297611,42.954136,25.158716,1613.453369,28.119949
300,9.9766433,4,135,319.112,617,945,416,492,503.355,512,529,474,500,508.127,514,556,3.4112,5.2985,17.0737,0,2,10.7988,22,105,74,88.609,0.017921,0,0.015315,10,10,10,19.527275,55.552162,4169.275391,47.291096,42.750504,23.996906,2103.407715,26.968279
301,10.01001,4,135,320.192,621,926,428,492,503.548,512,539,480,500,508.056,514,542,3.37312,5.29479,18.451,0,2,10.6912,22,89,74,88.1834,0.017352,0,0.015355,10,10,10,20.291918,53.150696,4016.912109,47.124283,42.942425,24.158588,2026.816772,27.129368
302,10.0433767,4,135,320.733,622,930,422,492,503.251,512,534,479,500,508.279,514,543,3.39534,5.33575,14.0538,0,2,10.8138,22,94,75,88.1576,0.021688,0,0.015278,10,10,10,19.519171,56.114243,2371.155518,47.2929,42.706783,26.447912,1204.486084,29.389494
303,10.0767434,4,135,319.65,619,931,415,491,502.819,512,533,480,500,508.215,514,542,3.35609,5.35836,14.5995,0,2,11.1503,23,98,75,86.7545,0.022534,0,0.015303,10,10,10,18.787838,52.468666,2298.603027,47.458744,42.998512,26.582872,1167.115723,29.526373
304,10.1101101,4,134,317.616,615,937,424,492,503.117,512,619,472,500,508.39,514,546,3.33867,5.27377,16.5677,0,2,10.821,22,107,75,87.564,0.022559,0,0.015381,10,10,10,19.421022,52.211487,3549.797363,47.314793,43.019852,24.695477,1792.806885,27.662178
305,10.1434768,4,134,318.577,618,933,428,491,503.013,512,533,475,500,508.311,514,543,3.40756,5.37219,12.4871,0,2,10.9516,23,88,75,87.8326,0.022474,0,0.015341,10,10,10,19.849051,54.356014,3852.454834,47.220116,42.845036,24.340137,1944.778687,27.308811
306,10.1768435,4,134,317.933,619,937,386,492,503.193,512,558,449,500,508.34,514,543,3.40539,5.33118,10.7075,0,2,10.8429,22,140,75,89.5575,0.023051,0,0.015383,10,10,10,19.679516,54.363899,3571.249512,47.25737,42.844406,24.669312,1804.13562,27.634821
307,10.2102102,4,133,318.01,619,924,425,492,503.349,512,533,466,500,508.126,514,544,3.41793,5.34924,10.1106,0,2,10.8241,22,92,75,89.034,0.024403,0,0.015326,10,10,10,19.51494,53.623741,2954.060547,47.293839,42.903942,25.493319,1495.314941,28.450186
308,10.2435769,4,133,318.206,618,938,425,492,503.639,512,537,474,500,508.228,514,558,3.36355,5.21357,14.0195,0,2,10.555,22,92,75,89.7932,0.022039,0,0.015378,10,10,10,19.064838,50.46302,1773.652588,47.39518,43.167782,27.708828,904.208252,30.634829
309,10.2769436,4,134,318.215,617,935,428,492,503.827,512,535,476,500,508.09,514,543,3.38317,5.20744,15.6474,0,2,10.515,22,89,74,89.9775,0.021471,0,0.015355,10,10,10,20.310196,51.436329,3816.83252,47.120373,43.084812,24.380482,1926.352905,27.350155
310,10.3103103,4,134,317.407,616,945,425,492,503.64,512,610,478,500,508.179,514,541,3.42263,5.24437,13.7797,0,2,10.5448,22,98,74,89.0448,0.022136,0,0.015364,10,10,10,18.803371,51.147038,3988.25,47.455154,43.109306,24.18969,2011.612549,27.162069
311,10.343677,4,133,317.401,618,938,429,492,503.366,512,537,480,500,508.047,514,543,3.36668,5.1812,12.1316,0,2,10.8052,23,88,75,88.5362,0.022765,0,0.015378,10,10,10,19.617489,51.176338,3837.514648,47.27108,43.106819,24.357012,1936.455811,27.327436
312,10.3770437,4,133,316.472,617,932,425,492,503.639,512,552,479,500,508.04,514,545,3.36232,5.24938,10.0646,0,2,10.5602,22,92,74,87.9744,0.023537,0,0.015412,10,10,10,18.733288,49.51086,3357.634033,47.471375,43.250507,24.93718,1695.878052,27.903566
313,10.4104104,4,132,316.67,617,925,424,492,503.296,512,529,458,500,508.057,514,544,3.42238,5.26283,11.5134,0,2,10.892,23,93,74,87.794,0.024208,0,0.015398,10,10,10,19.901234,50.741348,2499.55835,47.208714,43.143894,26.21888,1267.439819,29.16824
314,10.4437771,4,132,316.575,616,928,424,492,503.159,512,531,477,500,508.207,514,542,3.36223,5.19884,11.0633,0,2,10.8915,22,93,75,87.4546,0.022054,0,0.015389,10,10,10,18.8381,51.77858,3745.201172,47.447144,43.056011,24.462761,1890.254761,27.43231
315,10.4771438,4,133,316.216,617,944,424,491,502.951,512,640,464,500,507.996,514,541,3.36891,5.28357,13.7982,0,2,11.1195,23,134,74,85.8722,0.020293,0,0.015383,10,10,10,18.916233,53.651669,4102.409668,47.429165,42.90168,24.067123,2069.34668,27.039181
316,10.5105105,4,133,318.26,621,940,424,492,503.401,512,539,480,500,507.948,514,622,3.41219,5.29112,15.6074,0,2,10.8048,22,111,73,87.0015,0.021925,0,0.015318,10,10,10,20.235346,52.00312,3879.74292,47.136406,43.03722,24.309483,1957.93103,27.279539
317,10.5438772,4,133,317.204,619,932,423,492,503.415,512,533,464,499,507.843,514,543,3.47166,5.24283,10.0706,0,2,10.8653,23,92,74,86.4798,0.023808,0,0.015332,10,10,10,20.721399,50.739677,3622.65332,47.033321,43.144035,24.607244,1829.191895,27.574921
318,10.5772439,4,133,317.603,620,929,422,492,503.271,512,558,456,499,507.876,514,542,3.4267,5.22094,11.411,0,2,10.955,23,94,74,86.5059,0.024737,0,0.015389,10,10,10,19.45248,51.550869,2941.86499,47.307762,43.075153,25.511286,1488.68335,28.46949
319,10.6106106,4,133,317.674,618,922,425,492,503.814,512,529,477,499,507.851,514,543,3.40339,5.23122,15.1538,0,2,10.5695,22,92,74,88.8787,0.024251,0,0.015343,10,10,10,19.233105,51.126659,2289.731689,47.357018,43.111038,26.599667,1162.455811,29.543749
320,10.6439773,4,133,317.821,618,934,423,492,503.72,512,533,478,499,507.83,514,541,3.37226,5.12703,12.9872,0,2,10.6345,22,92,73,87.4773,0.021742,0,0.015372,10,10,10,20.618645,52.690205,3963.371094,47.054913,42.980213,24.216866,2000.012817,27.187185
321,10.677344,4,133,318.488,620,938,425,492,503.892,512,528,479,500,507.911,514,542,3.40469,5.12746,13.184,0,2,10.4813,22,92,74,89.2775,0.024303,0,0.015372,10,10,10,19.379984,49.765362,3259.628906,47.323978,43.228241,25.06583,1647.10083,28.030312
322,10.7107107,4,133,317.789,618,938,424,492,503.752,512,528,477,500,508.073,514,545,3.34138,5.09454,12.5144,0,2,10.5355,22,92,75,88.9702,0.024946,0,0.015324,10,10,10,18.827034,48.660641,2841.2771,47.449692,43.325733,25.662376,1437.510498,28.621403
323,10.7440774,4,134,315.416,612,943,424,492,503.678,512,574,476,500,508.052,514,543,3.36323,5.12036,21.6209,0,2,10.5667,22,93,74,88.1577,0.023751,0,0.015338,10,10,10,19.362345,48.911156,2702.493408,47.327934,43.303432,25.879866,1368.315063,28.835651
324,10.7774441,4,133,315.805,614,937,422,492,503.747,512,550,468,500,508.013,514,547,3.36807,5.1427,13.4381,0,2,10.5382,22,94,74,88.3821,0.024211,0,0.015372,10,10,10,19.661261,51.464642,3220.780029,47.261398,43.082424,25.117903,1628.171509,28.080511
325,10.8108108,4,133,315.721,615,936,423,492,503.46,512,532,478,500,507.945,514,544,3.41368,5.27606,13.6978,0,2,10.764,22,93,73,87.1804,0.020528,0,0.015301,10,10,10,20.591232,51.330635,4034.275635,47.060688,43.093746,24.139856,2035.118286,27.111616
326,10.8441775,4,133,315.922,615,938,424,492,503.638,512,533,478,500,508.065,514,547,3.34102,5.15784,14.9518,0,2,10.6207,22,89,74,88.8695,0.021348,0,0.015295,10,10,10,18.97261,53.833881,3513.993652,47.416241,42.886955,24.739504,1775.198486,27.705044
327,10.8775442,4,134,316.438,615,939,422,492,503.234,512,535,480,500,507.997,514,586,3.34547,5.20019,12.0995,0,2,10.8992,22,94,74,87.0133,0.023248,0,0.015223,10,10,10,18.937197,49.983665,2735.109619,47.424355,43.209232,25.827765,1384.785034,28.783689
328,10.9109109,4,134,317.756,617,945,425,492,503.569,512,544,473,500,508.02,514,546,3.37283,5.18911,12.6041,0,2,10.6762,22,93,74,87.9713,0.024117,0,0.015272,10,10,10,19.495815,50.110847,3584.654053,47.2981,43.198196,24.65304,1809.728638,27.621378
329,10.9442776,4,133,317.949,619,933,423,491,502.874,512,539,460,500,507.957,514,547,3.42123,5.28921,12.0691,0,2,11.2142,23,93,74,85.0848,0.024174,0,0.015361,10,10,10,20.803337,54.046158,3811.955078,47.016182,42.869865,24.386036,1924.689819,27.353905
330,10.9776443,4,133,318.289,619,937,424,492,503.263,512,538,478,499,507.793,514,542,3.38603,5.27311,10.7149,0,2,11.0183,23,93,73,86.4742,0.023537,0,0.015301,10,10,10,19.438351,50.453213,3709.161133,47.310917,43.168625,24.504755,1872.053467,27.474331
331,11.011011,4,133,317.782,617,925,428,492,503.409,512,527,478,499,507.899,514,546,3.38127,5.19783,11.0837,0,2,10.8434,23,89,74,87.2007,0.024611,0,0.015306,10,10,10,19.647669,49.032772,2860.330322,47.264404,43.292648,25.63335,1447.335205,28.591822
332,11.0443777,4,132,317.424,617,933,423,492,503.56,512,532,480,500,507.983,514,540,3.37892,5.21719,12.2205,0,2,10.6757,22,93,74,87.6916,0.024226,0,0.015326,10,10,10,19.19257,49.970646,2520.675781,47.36618,43.210361,26.182343,1277.628662,29.133467
333,11.0777444,4,133,318.04,618,939,424,492,503.498,512,529,481,500,507.946,514,547,3.40163,5.22451,11.6538,0,2,10.7723,23,92,74,88.7379,0.023625,0,0.015355,10,10,10,19.789722,49.854996,3435.932861,47.233116,43.220425,24.837067,1735.377686,27.803574
334,11.1111111,4,133,317.692,617,929,425,492,503.471,512,535,476,499,507.874,514,542,3.3825,5.17521,10.3853,0,2,10.8164,22,92,74,87.588,0.024448,0,0.015361,10,10,10,19.461637,50.187416,3857.056641,47.305717,43.191563,24.334953,1945.940552,27.306217
335,11.1444778,4,133,318.414,619,938,425,491,502.998,512,581,478,499,507.723,514,545,3.41273,5.27787,10.0062,0,2,11.2057,23,92,71,84.7283,0.024886,0,0.015352,10,10,10,20.321102,54.19241,3888.430176,47.118042,42.858128,24.29977,1962.843506,27.268656
336,11.1778445,4,133,318.16,619,929,422,491,502.968,512,532,466,499,507.651,514,544,3.44197,5.32407,9.85218,0,2,11.236,23,95,71,82.727,0.023705,0,0.015369,10,10,10,19.407671,52.217911,3594.830811,47.31778,43.019318,24.640728,1815.321777,27.607977
337,11.2112112,4,132,316.812,617,923,424,491,503.079,512,624,477,499,507.562,514,542,3.44837,5.32311,9.87974,0,2,11.2414,23,113,71,83.9512,0.024523,0,0.015321,10,10,10,19.930407,52.109238,3231.883301,47.202351,43.028366,25.102957,1633.951538,28.065121
338,11.2445779,4,132,316.443,617,928,422,492,503.328,512,532,478,499,507.593,514,578,3.41271,5.2369,11.1155,0,2,11.0244,23,93,71,85.3543,0.021902,0,0.015324,10,10,10,20.184443,52.093781,3778.917969,47.147346,43.029655,24.423838,1907.528564,27.392801
339,11.2779446,4,133,317.327,618,941,423,492,503.427,512,527,478,499,507.752,514,545,3.4302,5.23985,11.5253,0,2,10.9294,23,93,72,87.2835,0.023623,0,0.015332,10,10,10,20.274736,51.762562,3290.915771,47.12796,43.057354,25.024345,1663.467285,27.98737
340,11.3113113,4,133,316.951,617,928,423,492,503.262,512,536,472,499,507.834,514,558,3.3811,5.17487,9.93116,0,2,10.989,23,93,73,86.4087,0.024828,0,0.015355,10,10,10,19.372429,51.731857,3436.629883,47.325672,43.059933,24.836185,1736.091064,27.801788
341,11.344678,4,133,315.545,615,929,422,492,503.397,512,539,478,500,507.897,514,546,3.38639,5.21472,12.6657,0,2,10.8544,22,93,73,86.6343,0.02438,0,0.015409,10,10,10,19.5742,51.861431,3306.176025,47.280674,43.049068,25.004253,1670.946899,27.967886
342,11.3780447,4,133,316.493,616,931,426,492,503.594,512,568,478,500,508.313,514,548,3.39257,5.21612,13.2462,0,2,10.5984,22,91,75,90.1046,0.023574,0,0.015455,10,10,10,18.667295,51.552971,2782.9646,47.486698,43.074974,25.752436,1409.037354,28.708288
343,11.4114114,4,132,317.344,617,936,428,492,503.397,512,534,462,500,508.199,514,544,3.37547,5.24009,12.1509,0,2,10.7767,22,89,75,88.8257,0.022288,0,0.015421,10,10,10,20.386202,53.917328,3271.40918,47.104149,42.88023,25.050163,1654.280518,28.011421
344,11.4447781,4,133,318.462,619,924,421,492,503.557,512,543,474,500,508.247,514,574,3.37508,5.22957,11.8021,0,2,10.5944,22,96,75,88.9513,0.022854,0,0.015306,10,10,10,19.625868,49.916977,3618.313721,47.269222,43.215031,24.61245,1826.542603,27.581215
345,11.4781448,4,134,318.603,619,940,422,492,503.326,512,535,480,500,508.081,514,545,3.39354,5.24664,11.5264,0,2,10.8726,22,94,74,87.5214,0.024223,0,0.015343,10,10,10,19.125813,52.021687,2748.197998,47.381313,43.035667,25.807034,1391.885864,28.761477
346,11.5115115,4,133,317.635,618,932,423,491,502.989,512,542,456,500,508.018,514,544,3.42929,5.36638,13.844,0,2,11.0987,23,92,74,85.7669,0.024377,0,0.015418,10,10,10,20.065123,52.731812,3373.88208,47.173096,42.976784,24.916214,1705.140259,27.879911
347,11.5448782,4,134,318.755,619,931,423,491,503.015,512,539,480,500,507.748,514,548,3.45432,5.33034,11.3372,0,2,11.1961,23,92,71,84.9034,0.024414,0,0.015389,10,10,10,19.184568,55.005554,3610.83374,47.367992,42.793446,24.621437,1823.964355,27.587349
348,11.5782449,4,134,319.355,620,933,422,492,503.217,512,527,480,500,507.974,514,544,3.44617,5.30099,11.4575,0,2,10.9627,23,94,73,86.5324,0.022551,0,0.015389,10,10,10,19.88187,50.279079,3733.381104,47.21294,43.18364,24.47649,1884.230835,27.446171
349,11.6116116,4,133,319.811,621,939,425,491,503.142,512,532,478,500,507.95,514,545,3.41738,5.27028,11.737,0,2,11.0082,23,92,73,86.4149,0.023305,0,0.015335,10,10,10,20.021444,53.919868,3672.363281,47.18256,42.880024,24.548056,1854.666992,27.514853
350,11.6449783,4,133,319.744,621,936,423,491,503.077,512,550,480,500,508.092,514,543,3.37901,5.279,11.0708,0,2,11.0214,23,93,74,87.783,0.024477,0,0.015346,10,10,10,19.261854,53.429859,2604.042725,47.350533,42.919674,26.041031,1320.194336,28.991135
351,11.678345,4,133,318.852,619,939,421,492,503.205,512,606,480,500,508.098,514,540,3.37198,5.25705,12.0269,0,2,10.8483,22,96,74,86.5773,0.024294,0,0.015378,10,10,10,18.711557,51.204311,3232.867432,47.476414,43.104446,25.101633,1633.91272,28.065224
352,11.7117117,4,134,318.233,617,928,424,492,503.467,512,532,478,500,508.329,514,542,3.41046,5.30701,10.9375,0,2,10.6196,22,93,75,89.9083,0.023451,0,0.015366,10,10,10,19.326738,51.840878,4052.292236,47.335926,43.050789,24.120504,2043.937988,27.092834
353,11.7450784,4,134,320.629,622,940,424,492,503.267,512,533,478,500,508.16,514,540,3.39459,5.26272,13.8878,0,2,10.8465,23,93,75,88.9074,0.02338,0,0.015426,10,10,10,19.616392,52.957329,4081.385986,47.27132,42.958252,24.089436,2058.836426,27.061295
354,11.7784451,4,133,321.13,624,927,381,492,503.542,512,534,470,500,508.131,514,541,3.4101,5.34104,10.569,0,2,10.6633,22,133,75,88.8648,0.024494,0,0.015372,10,10,10,19.142696,51.995209,3558.202393,47.377483,43.03788,24.685205,1796.885742,27.652308
355,11.8118118,4,133,320.167,622,926,423,492,503.608,512,566,471,500,508.335,514,543,3.36547,5.2273,10.9812,0,2,10.5126,22,93,75,90.2138,0.024766,0,0.015332,10,10,10,19.33338,50.580269,3004.978027,47.334435,43.1577,25.4191,1519.967407,28.379169
356,11.8451785,4,133,320.047,621,926,426,492,503.671,512,654,478,500,508.315,514,562,3.35637,5.2176,13.8922,0,2,10.4484,22,148,75,89.0047,0.023825,0,0.015389,10,10,10,18.601006,51.047131,2117.175537,47.502148,43.117798,26.939943,1075.999756,29.879391
357,11.8785452,4,134,321.124,622,928,423,492,503.523,512,538,478,500,508.346,514,546,3.30549,5.17974,14.5129,0,2,10.5954,22,93,75,90.2159,0.022911,0,0.015324,10,10,10,18.899771,49.614826,3830.57373,47.432949,43.241398,24.364874,1932.415527,27.336508
358,11.9119119,4,134,321.254,623,933,424,492,503.479,512,533,444,500,508.214,514,538,3.38026,5.3427,12.7805,0,2,10.6199,22,92,75,88.7748,0.022742,0,0.015324,10,10,10,18.593016,50.641186,4084.529541,47.504013,43.152473,24.086092,2059.573486,27.05974
359,11.9452786,4,134,320.017,622,931,424,492,503.545,512,595,478,500,508.036,514,543,3.37554,5.20323,13.6831,0,2,10.7349,22,92,74,88.6836,0.022845,0,0.015326,10,10,10,20.401806,51.510105,3970.144043,47.100826,43.078587,24.20945,2003.050049,27.180595
360,11.9786453,4,134,320.919,622,934,390,492,503.34,512,532,476,500,508.185,514,545,3.37268,5.19324,12.8219,0,2,10.7802,22,122,74,87.1281,0.02448,0,0.015321,10,10,10,19.075422,51.855213,3322.390137,47.392773,43.049587,24.983006,1678.927734,27.947193
361,12.012012,4,134,321,621,928,424,491,502.984,512,538,480,500,508.239,514,547,3.34672,5.23385,17.5456,0,2,11.0699,23,93,75,88.7483,0.021976,0,0.015341,10,10,10,19.149109,50.952595,1845.7854,47.376026,43.125851,27.5357,940.418091,30.464302
362,12.0453787,4,134,321.068,620,938,425,491,503.085,512,538,478,500,508.319,514,544,3.37411,5.21452,15.0785,0,2,11.0165,23,93,75,90.0532,0.021488,0,0.015349,10,10,10,19.679642,52.966988,4140.321777,47.257339,42.957458,24.027172,2088.32251,26.999537
363,12.0787454,4,134,321.155,622,934,417,491,502.714,512,528,478,500,508.152,514,544,3.40273,5.3353,15.5783,0,2,11.3412,23,97,75,86.5293,0.021594,0,0.015369,10,10,10,19.419273,53.338638,3993.976074,47.315182,42.927094,24.183458,2015.17749,27.154379
364,12.1121121,4,134,321.725,623,935,422,490,502.609,512,534,478,500,508.444,514,542,3.37518,5.37908,13.7807,0,2,11.3235,23,94,77,87.7462,0.02446,0,0.015292,10,10,10,19.389746,58.163731,3365.342529,47.321793,42.550991,24.927219,1702.059692,27.887764
365,12.1454788,4,135,321.707,622,933,428,491,502.738,512,529,478,500,508.186,514,539,3.42733,5.49339,16.862,0,2,11.295,23,89,75,87.6121,0.024848,0,0.015341,10,10,10,19.402287,51.602322,3198.908936,47.318985,43.07082,25.147493,1617.205688,28.109859
366,12.1788455,4,135,321.403,620,938,425,491,503.173,512,533,478,500,508.215,514,618,3.39095,5.34139,14.8478,0,2,10.9728,23,108,75,89.2583,0.023963,0,0.015298,10,10,10,20.222141,52.850227,2892.020508,47.13924,42.967045,25.585499,1464.27832,28.541277
367,12.2122122,4,134,321.735,622,927,428,492,503.519,512,571,479,500,508.362,514,543,3.44087,5.40429,12.231,0,2,10.607,22,89,75,90.5596,0.022754,0,0.015281,10,10,10,19.739254,53.979149,3775.88623,47.244205,42.875252,24.427324,1906.372681,27.395435
368,12.2455789,4,134,321.835,622,925,423,492,503.277,512,544,466,500,508.154,514,538,3.49572,5.44418,11.9604,0,2,10.8839,22,94,74,88.6565,0.023988,0,0.015375,10,10,10,19.570232,53.227539,3557.032959,47.281551,42.93615,24.686634,1796.715942,27.652718
369,12.2789456,4,134,321.547,622,937,428,491,502.827,512,553,478,500,508.153,514,546,3.44575,5.40633,11.4439,0,2,11.2693,23,89,75,88.4337,0.023337,0,0.015341,10,10,10,19.666245,53.630783,3615.104004,47.2603,42.90337,24.616304,1825.876343,27.5828
370,12.3123123,4,134,320.458,620,937,422,491,502.868,512,529,474,500,508.127,514,540,3.35242,5.25022,11.6234,0,2,11.1916,23,94,75,87.0729,0.024886,0,0.015369,10,10,10,19.656197,53.215282,3200.116699,47.26252,42.937149,25.145855,1618.276123,28.106987
371,12.345679,4,135,321.596,619,938,424,491,502.732,512,527,480,500,508.239,514,540,3.32834,5.23094,20.9206,0,2,11.2549,23,92,75,87.7791,0.026029,0,0.015324,10,10,10,19.691336,52.11652,3105.105713,47.254761,43.02776,25.276749,1570.504761,28.23712
372,12.3790457,4,135,322.445,622,932,378,490,502.858,512,536,479,500,508.289,514,547,3.42286,5.40662,12.2877,0,2,11.2023,23,138,75,89.5269,0.02478,0,0.015364,10,10,10,19.122931,52.256699,3299.051025,47.381969,43.016094,25.013622,1667.370483,27.977192
373,12.4124124,4,134,322.106,623,934,428,490,502.51,512,529,480,500,508.094,514,540,3.39985,5.41996,13.692,0,2,11.4605,24,89,75,85.3368,0.021456,0,0.015315,10,10,10,19.668907,53.317467,4409.536621,47.259712,42.928818,23.753584,2223.014893,26.728088
374,12.4457791,4,134,321.215,622,924,428,490,502.787,512,534,472,500,508.196,514,547,3.3935,5.41887,12.7847,0,2,11.2314,23,88,75,87.3278,0.024786,0,0.015361,10,10,10,19.151199,51.468037,3029.064209,47.375553,43.082138,25.384428,1532.18689,28.344395
375,12.4791458,4,134,320.123,620,927,428,491,503.118,512,532,481,500,508.225,514,539,3.46366,5.39449,11.5027,0,2,10.9833,23,88,75,89.1812,0.023911,0,0.015355,10,10,10,19.132978,50.275536,2772.665771,47.379688,43.183945,25.768538,1403.684937,28.724815
376,12.5125125,4,133,318.576,618,928,428,491,503.099,512,528,476,500,508.229,514,534,3.35308,5.25035,13.5213,0,2,10.94,23,87,75,87.8329,0.024185,0,0.015329,10,10,10,18.730316,50.793404,3689.84668,47.472061,43.139439,24.52743,1862.304199,27.497005
377,12.5458792,4,133,318.944,618,942,423,492,503.461,512,532,478,500,508.224,514,529,3.39684,5.24931,10.286,0,2,10.6701,22,93,75,90.1319,0.024929,0,0.015401,10,10,10,19.620975,51.200092,3994.588379,47.270306,43.104805,24.182793,2014.99939,27.154764
378,12.5792459,4,133,320.885,622,935,422,491,503.318,512,614,478,500,508.33,514,538,3.41788,5.30362,11.3117,0,2,10.7887,23,102,75,90.2619,0.024486,0,0.015378,10,10,10,19.6754,55.377159,3874.503418,47.258278,42.764206,24.315351,1956.014893,27.283791
379,12.6126126,4,133,319.873,621,933,425,492,503.406,512,548,481,500,508.26,514,561,3.38657,5.34377,12.8059,0,2,10.7005,22,92,75,88.616,0.025054,0,0.015378,10,10,10,19.190329,50.573456,3100.976074,47.366688,43.158287,25.282528,1567.928955,28.244249
380,12.6459793,4,133,319.122,619,923,425,492,503.28,512,535,480,500,508.358,514,536,3.38512,5.31526,15.471,0,2,10.7629,22,92,75,89.5021,0.023205,0,0.015338,10,10,10,19.387779,51.04129,1996.872681,47.322231,43.118298,27.194008,1016.04364,30.128389
381,12.679346,4,133,319.226,618,934,423,491,503.011,512,528,478,500,508.192,514,539,3.39921,5.36195,14.0453,0,2,11.043,23,93,75,88.2444,0.021396,0,0.015343,10,10,10,20.147589,53.979618,3754.56958,47.155281,42.875214,24.451912,1895.81665,27.41955
382,12.7127127,4,134,319.321,619,935,409,491,503.191,512,533,478,500,508.184,514,557,3.43361,5.37844,13.2364,0,2,10.9292,23,112,75,88.8957,0.023925,0,0.015352,10,10,10,19.316164,53.729813,3670.448975,47.338303,42.895359,24.550322,1853.485962,27.51762
383,12.7460794,4,134,319.447,620,941,386,491,502.887,512,530,480,500,508.133,514,552,3.44402,5.49758,10.6563,0,2,11.1238,23,131,74,87.072,0.024566,0,0.015383,10,10,10,19.547565,56.321503,3878.632812,47.286587,42.690769,24.310726,1958.283691,27.278757
384,12.7794461,4,133,319.194,619,948,422,491,502.855,512,619,480,500,508.218,514,538,3.49028,5.40446,9.93742,0,2,11.1269,23,107,74,86.2162,0.02444,0,0.015426,10,10,10,19.936123,54.474133,3656.319824,47.201107,42.835609,24.56707,1846.762451,27.533401
385,12.8128128,4,132,318.208,618,932,422,491,502.704,512,529,478,500,508.552,514,540,3.38858,5.3219,10.5847,0,2,11.0855,23,94,75,87.5986,0.024709,0,0.015446,10,10,10,19.143805,53.278625,3180.126709,47.377232,42.931984,25.173069,1608.168945,28.134195
386,12.8461795,4,132,318.395,618,922,428,490,502.779,512,529,480,500,508.484,514,540,3.35542,5.3152,9.67479,0,2,11.0975,23,89,75,89.1165,0.024826,0,0.015455,10,10,10,19.278807,54.047142,3393.097656,47.34671,42.869785,24.891548,1714.880371,27.855175
387,12.8795462,4,132,319.458,619,931,421,491,503.212,512,533,480,500,508.458,514,539,3.35793,5.3651,9.73451,0,2,10.7728,22,95,75,89.3935,0.024148,0,0.015409,10,10,10,18.543999,52.826221,3287.35083,47.51548,42.969017,25.029053,1661.517944,27.992462
388,12.9129129,4,133,319.343,619,935,413,492,503.646,512,536,478,500,508.468,514,537,3.32763,5.19013,10.2796,0,2,10.4354,22,99,75,90.4631,0.023914,0,0.015423,10,10,10,18.602789,51.35759,3847.671875,47.501732,43.091465,24.345533,1941.32605,27.316528
389,12.9462796,4,133,317.747,616,940,423,492,503.511,512,543,478,500,508.383,514,542,3.33908,5.30752,10.4037,0,2,10.5195,22,93,75,89.8039,0.024388,0,0.015446,10,10,10,19.105373,53.793255,3952.848633,47.385956,42.890236,24.228411,1994.648926,27.198849
390,12.9796463,4,132,318.584,618,933,423,492,503.734,512,572,480,500,508.42,514,570,3.35893,5.27713,9.90404,0,2,10.3422,22,93,75,88.7559,0.024197,0,0.015501,10,10,10,19.154835,49.050308,3764.325928,47.374729,43.291096,24.440641,1899.214233,27.411774
391,13.013013,4,134,319.972,619,933,424,492,503.726,512,528,480,500,508.284,514,543,3.3136,5.14343,13.614,0,2,10.4663,22,92,75,90.1616,0.020913,0,0.015463,10,10,10,19.435757,51.854824,4024.502686,47.311497,43.049622,24.150391,2030.073975,27.122395
392,13.0463797,4,134,320.37,620,928,422,492,503.564,512,589,478,500,508.181,514,544,3.35211,5.23241,14.187,0,2,10.6089,22,94,74,88.372,0.020556,0,0.015423,10,10,10,19.362894,52.500092,3884.790039,47.327808,42.995911,24.303837,1960.36084,27.274153
